ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945302,german,11,"Вы услышите репортаж дважды. Выберите правильный ответ 1, 2 или 3. Das Frühstück hat allen gefallen, weil... 1) man beim Frühstück eine schöne Aussicht auf Berlin genießen konnte. 2) das Frühstück immer besonders gut geschmeckt hat. 3) nach dem Schlaf alle jungen Leute immer sehr hungrig waren.",Да,Нет
vpr_sd_945153,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Finanzen 2. Schulfächer 3. Umfragen 4. Gesundheit 5. Sport 6. Charakter A. Was macht uns eigentlich glücklich? Der Ökonom und Glücksforscher Bruno Frey von der Universität Zürich und seine Kollegen betragen regel",Нет,Нет
vpr_sd_945164,german,11,"Reise auf der Wolga Die Wolga ist der längste Fluss Europas. Sie 13 ______ durch den europäischen Teil Russlands und mündet ins Kaspische Meer. Während einer Reise auf der Wolga kann man viele schöne altrussische 14 ______ kennen lernen. 170 km nordwestlich von Moskau 15______ Twer, das eine der ältesten russischen Städte ist. Das Schloss Katharinas der Großen, in dem sich heute ein Kunstmuseum be",Нет,Нет
vpr_sd_945237,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Jugend forscht 2. Warten auf Schüleraustausch 3.5. Jahre Sprache vermitteln 4. Die Atmosphäre der deutschen Hauptstadt 5. Deutschkurse für Studenten 6. Im Urlaub Sprachen lernen A. Das Projekt „Deutsch lernen“ in",Нет,Нет
vpr_sd_945697,german,11,"Преобразуйте, если это необходимо, слово NENNEN так, чтобы оно грамматически соответствовало содержанию текста. Das Schicksal der Weihnachtsgeschenke Das typisch deutsche Weihnachten kann man sich ohne Weihnachtsgeschenke kaum vorstellen. Am frühen Abend am 24. Dezember, auch Heiligabend __________________, werden im Familienkreis Geschenke ausgetauscht.",Нет,Нет
vpr_sd_945664,german,11,"Преобразуйте, если это необходимо, слово IHR так, чтобы оно грамматически соответствовало содержанию текста. Das ist vor allem für die Kinder spannend. Sie hoffen, dass das Christkind oder der Weihnachtsmann rechtzeitig __________________ Wunschlisten bekommt.",Нет,Нет
vpr_sd_946151,german,11,"Преобразуйте, если это необходимо, слово LANG так, чтобы оно грамматически соответствовало содержанию текста. Für die Erwachsenen ist es natürlich ein schönes Gefühl, die Wünsche ihrer Kinder erfüllen zu können. Die Wunschlisten werden in den letzten Jahren jedoch immer __________________. Es wird eine Menge überflüssiger Dinge gekauft.",Нет,Нет
vpr_sd_946118,german,11,"Преобразуйте, если это необходимо, слово WEGWERFEN так, чтобы оно грамматически соответствовало содержанию текста. Schon bald nach dem Fest werden sie meistens __________________.",Нет,Нет
vpr_sd_946085,german,11,"Преобразуйте, если это необходимо, слово EIN так, чтобы оно грамматически соответствовало содержанию текста. Weihnachtssymbole Das klassische Rathaus in Gegenbach hat genau 24 Fenster. Es wird in der Vorweihnachtszeit zu __________________ riesigen Adventskalender.",Нет,Нет
vpr_sd_946052,german,11,"Преобразуйте, если это необходимо, слово DIE так, чтобы оно грамматически соответствовало содержанию текста. Wenn man im Dezember an dem Haus vorbeiläuft, denkt man an leckere Lebkuchen, das Christkind und schöne Geschenke. Hinter __________________ Fensterläden gibt es keine Geschenke, sondern Kunst.",Нет,Нет
vpr_sd_945184,german,11,"Schulfach Ernährung Wer sich gesund ernährt, kann sich besser vor Krankheiten schützen und ist 13 ______ . Doch was bedeutet gesunde Ernährung? Die Deutschen meinen, gesunde Ernährung 14______ man wie Deutsch und Mathe in der Schule lehren. Die Eltern halten ein Schulfach Ernährung für eine gute 15______. Die Menschen in Deutschland wollen aber auch Regeln für das Schulesscn.Fachleute 16______prüf",Нет,Нет
vpr_sd_945203,german,11,"Diese Fotos stammen aus Ihrem Fotoalbum. Wählen Sie ein Foto, um es Ihrem Freund/Ihrer Freundin zu zeigen und darüber zu erzählen. Foto 1 Foto 2 Foto 3 Sie haben 2 Minuten Zeit zur Vorbereitung und danach höchstens 2 Minuten Zeit zum Sprechen (12-15 Sätze). Halten Sie sich an folgende Stichpunkte: — wann haben Sie das Foto gemacht — was oder wen zeigt das Foto — was passiert da gerade — warum bewa",Нет,Да
vpr_sd_945892,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Sabine hat das Referendariat durchlaufen, wo man... 1) weiter Seminare besucht und auch geprüft wird. 2) gleich die Seiten wechselt, also zum Lehrenden wird. 3) den Unterricht des Schulleiters besuchen kann.",Да,Нет
vpr_sd_945860,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wie fühlt sich Sabine vor dem ersten Schultag? 1) Sie hat Bauchweh. 2) Sie freut sich darauf. 3) Sie hat Angst vor Neuem.",Да,Нет
vpr_sd_945835,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Eine große Herausforderung für Sabine ist es, ... 1) alle Schüler mit Namen zu nennen. 2) die neuen Kollegen kennen zu lernen. 3) 200 neue Schüler an zwei Gymnasien zu haben",Да,Нет
vpr_sd_945802,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Was findet Sabine spannend? 1) Ihr Fachwissen auf die Probe zu stellen. 2) So zu machen, dass jeder sich angesprochen fühlt. 3) Die Reaktion der Schüler auf sie.",Да,Нет
vpr_sd_945769,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Mit welchen Schülern wird Sabine arbeiten? 1) Mit Schülern der oberen Stufe. 2) Mit den Mittelschülern. 3) Mit den Fünftklässlern.",Да,Нет
vpr_sd_945227,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Eine neue Art des Fremdsprachenunterrichts 2. Internettechnologien fördern Kontakte 3. Weniger Artikel über Umweltschutz 4. Wälder unter Dauerstress 5. Alltag im Ausland mal erleben 6. Klimawandel bedroht die Umw",Нет,Нет
vpr_sd_945921,german,11,"Klimawandel Schon heute spüren wir 13______ auf der Welt die Folgen des Klimawandels. Das Jahr 2014 war das 14______ seit Beginn der Wetteraufzeichnungen. Vierzehn der 15 wärmsten Jahre liegen in unserem noch 15______ 21. Jahrhundert. Für viele Menschen, vor allem in Sub-Sahara Afrika und in Südasien ist der Klimawandel bereits heute eine unmittelbare 16______. Trinkwasser wird knapp, Böden vertro",Нет,Нет
vpr_sd_945884,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. In die Schule … 1) geht Veronika zu Fuß. 2) fährt Veronika mit dem Fahrrad. 3) fährt Veronika mit dem Bus.",Да,Нет
vpr_sd_945852,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Vor dem Unterricht … 1) geht Veronika in die Bücherei, um Bücher auszuleihen. 2) spricht Veronika mit ihren Bekannten über das Lernen. 3) steht Veronika mit den Freundinnen und hört ihnen zu.",Да,Нет
vpr_sd_945827,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Der Deutschlehrer ist besonders gut, weil er … 1) mit den Schülern viel diskutiert. 2) auf den einzelnen Schüler eingeht. 3) keine Mitarbeitsnoten vergibt.",Да,Нет
vpr_sd_945794,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Die Diskussionen im Deutschunterricht … 1) gefallen Veronika sehr, weil die Schüler eigene Meinung äußern können. 2) findet Veronika nicht gut, weil die Schüler keine stichhaltigen Argumente bringen. 3) gefallen Veronika nicht, weil diese sehr viel Zeit in Anspruch nehmen.",Да,Нет
vpr_sd_945762,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. …, dass die Schüler aufstehen und den Lehrer gemeinsam grüßen. 1) Alle Lehrer verlangen 2) Keine Lehrer verlangen 3) Nur der Deutschlehrer verlangt nicht",Да,Нет
vpr_sd_945914,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Geografie 2. Sehenswürdigkeiten 3. Geschichte 4 Persönlichkeiten 5. Innovationen 6. Statistiken А. Ein Elektroauto ist ein Auto, das elektrisch betrieben wird — es fährt also mit Strom. Weil Elektroautos dadurch ",Нет,Нет
vpr_sd_945945,german,11,"Schimpansen Schimpansen sind die ungekrönten Artisten des 13______. Sie bewegen sich durch die 14______ Baumhöhen – meist in einer Höhe von 3 bis 6 Metern. In dieser Höhe besitzen sie ""Flugwege"" zwischen Ästen und Baumkronen. Sie 15______ ihr Revier mit lauten Rufen. Ihre spitzen Schreie sind über zwei Kilometer weit zu 16______. Sie bilden die Grundmelodie des Dschungels. Schimpansen sind nicht 1",Нет,Нет
vpr_sd_945156,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer schlägt vor, die Präsentation über Gutenberg zu machen? 1) Neie 2) Max 3) Beide 4) Niemand",Да,Нет
vpr_sd_945157,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer erzählt über Haribo-Gummibärchen? 1) Neie 2) Max 3) Beide 4) Niemand",Да,Нет
vpr_sd_945158,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer wusste nicht, dass Fanta eine deutsche Erfindung ist? 1) Neie 2) Max 3) Beide 4) Niemand",Да,Нет
vpr_sd_945159,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer möchte über Computer als eine deutsche Erfindung sprechen? 1) Neie 2) Max 3) Beide 4) Niemand",Да,Нет
vpr_sd_945152,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer möchte eine Präsentation über zwei Erfindungen vorbereiten? 1) Neie 2) Max 3) Beide 4) Niemand",Да,Нет
vpr_sd_945979,german,11,"Der Pluto Vor kurzem wurde der 13______ Planet des Sonnensystems entdeckt. Das 14______ im Jahr 1930. Die Wissenschaftler suchten systematisch nach diesem 15______. Sie haben seine Position vorgesagt, aber es gab keine Beweise seiner Existenz. Dieser Planet war sehr entfernt, damit man ihn mit Hilfe von damaligen Teleskopen entdecken konnte. Ein 16______ Entdecker hat die ersten Aufnahmen des neue",Нет,Нет
vpr_sd_945230,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Gleich nach der Ankunft in die Stadt 2. Eine Kreuzfahrt älteren Menschen 3. Ein neues Konzept einer Kreuzfahrt 4. Amerika in drei Jahren durchreisen 5. Mit dem Bus die Stadt kennen lernen 6. Mit der Bahnfahrt ein",Нет,Нет
vpr_sd_945163,german,11,"Diese Fotos stammen aus Ihrem Fotoalbum. Wählen Sie ein Foto, um es Ihrem Freund/Ihrer Freundin zu zeigen und darüber zu erzählen. 1 2 3 Sie haben 2 Minuten Zeit zur Vorbereitung und danach höchstens 2 Minuten Zeit zum Sprechen (12-15 Sätze). Halten Sie sich an folgende Stichpunkte: — wann haben Sie das Foto gemacht — was oder wen zeigt das Foto — was passiert da gerade — warum bewahren Sie das Fo",Нет,Да
vpr_sd_945193,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Umweltschutz 2. Geschichte unseres Planeten 3. Schulprojekte 4. Wissenschaftliche Begriffe 5. Umweltfreundliche Tipps 6. Erderwärmung A. ""Klima"" ist ein Wort, das aus dem Griechischen stammt. Heute verstehen wir ",Нет,Нет
vpr_sd_945154,german,11,"Преобразуйте, если это необходимо, слово SICH так, чтобы оно грамматически соответствовало содержанию текста. Tolstoi oder Tschechow? Für viele, die _________ für Russland und russische Kultur interessieren, ist es eine großartige Idee, russische Autoren zu lesen.",Нет,Нет
vpr_sd_945155,german,11,"Преобразуйте, если это необходимо, слово GEHÖREN так, чтобы оно грамматически соответствовало содержанию текста. Die russische Literatur _________zur besten in der Welt.",Нет,Нет
vpr_sd_945660,german,11,"Преобразуйте, если это необходимо, слово EIN так, чтобы оно грамматически соответствовало содержанию текста. Aber es gibt dabei _________ Problem. Vier Bände von Leo Tolstois „Krieg und Frieden"" zu lesen, ist eine wahre Herausforderung.",Нет,Нет
vpr_sd_945661,german,11,"Преобразуйте, если это необходимо, слово ERZÄHLUNG так, чтобы оно грамматически соответствовало содержанию текста. Es gibt einen Ausweg: Man kann mit etwas Leichterem beginnen! Zum Beispiel mit den _________ von Anton Tschechow. Der russische Schriftsteller war nicht nur ein Dramatiker, sondern auch ein Meister der Kurzgeschichte.",Нет,Нет
vpr_sd_945662,german,11,"Преобразуйте, если это необходимо, слово KÖNNEN так, чтобы оно грамматически соответствовало содержанию текста. Tschechows intelligenter Humor _________ Leser gewiss zum Lachen und gleichzeitig zum Nachdenken bringen.",Нет,Нет
vpr_sd_945663,german,11,"Преобразуйте, если это необходимо, слово ERLEBEN так, чтобы оно грамматически соответствовало содержанию текста. In Tschechows Werken geht es oft um tragikomische Situationen, die wir als Menschen alle schon mal _________ haben.",Нет,Нет
vpr_sd_945216,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer eilt zur Berufsberatung? 1) Lea 2) Paul 3) Niemand 4) Beide",Да,Нет
vpr_sd_945217,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer hat die erste Berufsorientierung im Elternhaus bekommen? 1) Lea 2) Paul 3) Niemand 4) Beide",Да,Нет
vpr_sd_945218,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer spricht schon drei Fremdsprachen? 1) Lea 2) Paul 3) Niemand 4) Beide",Да,Нет
vpr_sd_945219,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer ist kommunikativ und kann immer Ruhe behalten? 1) Lea 2) Paul 3) Niemand 4) Beide",Да,Нет
vpr_sd_945212,german,11,"Вы услышите диалог. Запишите в поле ответа цифру 1, 2, 3 или 4, соответствующую выбранному Вами варианту ответа. Вы услышите запись дважды. Wer hat die Ausbildung schon begonnen? 1) Lea 2) Paul 3) Niemand 4) Beide",Да,Нет
vpr_sd_945338,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Geografie 2. Freizeitaktivitäten 3. Umweltschutz 4. Ernergiewende 5. Tierwelt 6. Nebenjob A. Der Hund ist des Menschen bester Freund“, heißt es oft. Wenn das wahr ist, dann muss der Husky der allerbeste Freund de",Нет,Нет
vpr_sd_945895,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Lea … 1) besucht schon die Oberstufe. 2) hat die Schule schon abgeschlossen. 3) studiert an einer Hochschule.",Да,Нет
vpr_sd_945863,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Lea ist darüber glücklich, dass… 1) in ihrem Bundesland das Oberstufensystem nicht so kompliziert ist. 2) sie das Abitur erfolgreich bestanden hat und das Studium anfangen kann. 3) es eine Broschüre „Leitfaden für die Oberstufe“ als Hilfe für Schüler und Eltern gibt.",Да,Нет
vpr_sd_945830,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Das Kinderzimmer ist … 1) ein Raum, wo die Schüler der Oberstufe sich in den Freistunden aufhalten können. 2) ein Spielzimmer im Nebengebäude für die Schüler aus den Klassen 5 bis 11. 3) ein fester Klassenraum für jede Klasse mit einer Spiel- und Sitzecke.",Да,Нет
vpr_sd_945797,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Was wird Lea vermissen? 1) Die Freistunden. 2) Die Kuckucksuhr. 3) Das Kinderzimmer.",Да,Нет
vpr_sd_945764,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Welches Fach hat Lea abgewählt? 1) Musik 2) Sport 3) Chemie",Да,Нет
vpr_sd_945395,german,11,"Deutschlands Zeitungsmarkt Deutschlands Zeitungsmarkt ist der 13______ Europas. Die Leserinnen und Leser können zwischen rund 350 Zeitungen wählen — jeden Tag. Das 14______ reicht von kleinen Lokalblättern, über große Regionalzeitungen, bis hin zu überregionalen Tageszeitungen. Derzeit werden in Deutschland über 25 Millionen 15______ gedruckt. Davon 16______ knapp 20 Millionen Exemplare auf Tagesz",Нет,Нет
vpr_sd_945899,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wann wird das Telefon zum Problem? 1) Wenn es der Hauptzugang zum Internet ist. 2) Wenn es nur zum Spielen und zum Chatten benutzt wird. 3) Wenn es die reale Kommunikation ersetzt.",Да,Нет
vpr_sd_945867,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Man verbringt viel Zeit beim Chatten, … 1) obwohl man starken Wunsch nach sozialer Zugehörigkeit hat. 2) weil man aktuelle Geschehnisse nicht verfolgen kann. 3) nachdem man viele Online-Kontakte geknüpft hat.",Да,Нет
vpr_sd_945834,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wie wird sich die Smartphone-Abhängigkeit nach Prognosen weiter entwickeln? 1) Es wird mehr Patienten in Kliniken mit dieser Diagnose geben. 2) Sie wird 90 Prozent der Männer betreffen. 3) Jüngere Leute werden immer mehr Zeit beim Chatten verbringen.",Да,Нет
vpr_sd_945801,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Wie lange man ein Smartphone nutzt, ist … für die Feststellung, dass man süchtig ist. 1) das beste Kriterium 2) ein zweifelhaftes Kriterium 3) das einzige Kriterium",Да,Нет
vpr_sd_945768,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Die Verwandten von Smartphone-Süchtigen sollten nach der Meinung von Herrn Sobottka darauf ..., es ihnen zu verbieten, online zu sein. 1) verzichten 2) bestehen 3) hoffen",Да,Нет
vpr_sd_945708,german,11,"Преобразуйте, если это необходимо, слово LAND так, чтобы оно грамматически соответствовало содержанию текста. Woher kommt der Schneemann? Während sich die Weihnachtsmänner in den einzelnen _____unterscheiden, sehen die Schneemänner überall ähnlich aus.",Нет,Нет
vpr_sd_945683,german,11,"Преобразуйте, если это необходимо, слово LASSEN так, чтобы оно грамматически соответствовало содержанию текста. Fast überall: Der russische Schneemann hat vermutlich eine Frau. Wie sonst ___________ es sich erklären, dass man in Russland ein Schneeweib baut?",Нет,Нет
vpr_sd_946162,german,11,"Преобразуйте, если это необходимо, слово KÖNNEN так, чтобы оно грамматически соответствовало содержанию текста. Keiner ___________ heute hundertprozentig sagen, warum die Menschen eigentlich Schneemänner bauen.",Нет,Нет
vpr_sd_946129,german,11,"Преобразуйте, если это необходимо, слово ALT так, чтобы оно грамматически соответствовало содержанию текста. Im ___________ Russland glaubte man, dass es Wolken – und Schneegöttinnen gibt. Um sie auf der Erde zu verehren, formte man eine Frau aus Schnee.",Нет,Нет
vpr_sd_946096,german,11,"Преобразуйте, если это необходимо, слово ER так, чтобы оно грамматически соответствовало содержанию текста. Im Rumänien baute man zum Beispiel einen Schneemann vor dem Haus und gab ___________ einen Besen in die Hand, damit er das Heim vor bösen Geistern schützt.",Нет,Нет
vpr_sd_946071,german,11,"Преобразуйте, если это необходимо, слово DER так, чтобы оно грамматически соответствовало содержанию текста. Heute steht der Schneemann hingegen nur noch als Symbol für _________Winter.",Нет,Нет
vpr_sd_945891,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Welche Möglichkeiten bietet das FSJ im Bereich Kultur den Jugendlichen? 1) Ihre eigenen Projekte vorzuschlagen und zu gestalten. 2) Ihre eigene Tätigkeit selbst zu planen und zu regeln. 3) Ihre eigene Kreativität in diesem Bereich auszuprobieren.",Да,Нет
vpr_sd_945859,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Da die Bandbreite an Kultureinrichtungen vielfältig ist, 1) kann sich der Bewerber sich um einen Platz nach seinen Wünschen bewerben. 2) ist es den Jugendlichen schwer, einen bestimmten Platz zu wählen. 3) wird dem Bewerber ein Platz nach dem Ergebnis eines Psychotests vorgeschlagen.",Да,Нет
vpr_sd_945826,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Was bedeutet das Motto “Ganz nah dran”? 1) Die Jugendlichen arbeiten mit den Künstlern eng zusammen. 2) Die Tätigkeit der Freiwilligen ist in erster Linie praxisorientiert. 3) Die durchgeführten Projekte sind jedem Freiwilligen sehr nah.",Да,Нет
vpr_sd_945793,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Welche Bedeutung können Projekte der Freiwilligen haben? 1) Obwohl sie sehr arbeitsaufwändig sind, haben sie keine besondere Bedeutung. 2) Sie haben eine große Auswirkung auf das künftige Berufsleben der Freiwilligen. 3) Sie können eine dauerhafte Auswirkung auf das Kulturleben haben.",Да,Нет
vpr_sd_945760,german,11,"Вы услышите интервью дважды. Выберите правильный ответ 1, 2 или 3. Welche Eigenschaften sollte ein Bewerber haben? – Man soll … sein. 1) zuverlässig 2) kreativ 3) engagiert",Да,Нет
vpr_sd_945228,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Freunde werden muss man auch lernen 2. Für kleine Inder gesorgt 3. Die besten Initiativen gewählt 4. Über Ozean Brücken bauen 5. Eine Aktion für Jung und Alt 6. Jugendliche helfen Migrantenkindern A. In Indien gi",Нет,Нет
vpr_sd_945709,german,11,"Преобразуйте, если это необходимо, слово IHR так, чтобы оно грамматически соответствовало содержанию текста. Ein Buch über Bücher und das Lesen das könnte man über „Tintenherz“ sagen! Die kleine Meggi lebt allein mit ________________ Vater Mo in einem Haus voller Bücher.",Нет,Нет
vpr_sd_945676,german,11,"Преобразуйте, если это необходимо, слово TAG так, чтобы оно грамматически соответствовало содержанию текста. Bis eines ________________ein Fremder namens Staubfinger auftaucht, um mit Mo zu sprechen.",Нет,Нет
vpr_sd_946163,german,11,"Преобразуйте, если это необходимо, слово EIN так, чтобы оно грамматически соответствовало содержанию текста. Vater Mo und der geheimnisvolle Staubfinger gehen zu Meggis Tante Ellinor, ___________ Büchersammlerin.",Нет,Нет
vpr_sd_946130,german,11,"Преобразуйте, если это необходимо, слово WOLLEN так, чтобы оно грамматически соответствовало содержанию текста. Kurz darauf wird Mo von einigen Unbekannten entführt, wie sich herausstellt, aufgrund eines Buches, dass er bei Ellinor verstecken ________________.",Нет,Нет
vpr_sd_946097,german,11,"Преобразуйте, если это необходимо, слово KLEIN так, чтобы оно грамматически соответствовало содержанию текста. Gemeinsam machen sich Meggi, Ellinor und Staubfinger auf den Weg in ein ________________Dorf, nur bewohnt von Carpricorn und seinen Männern.",Нет,Нет
vpr_sd_946064,german,11,"Преобразуйте, если это необходимо, слово ERFAHREN так, чтобы оно грамматически соответствовало содержанию текста. Bald ________________Meggi den Grund für die Vaters Entführung: Er ist ein talentierter Vorleser. Er kann die Figuren eines Buches „herauslesen“.",Нет,Нет
vpr_sd_945626,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Schulen für junge Sportler 2. Auch für Mädchen 3. Heimat des Fußballs 4. Sportbekleidung 5. Olympische Sportarten 6. Aus der Geschichte der Sportarten A. Immer mehr Profivereine verpflichten Spieler schon in jung",Нет,Нет
vpr_sd_945698,german,11,"Преобразуйте, если это необходимо, слово REZEPT так, чтобы оно грамматически соответствовало содержанию текста. Chicken oder Pasta? Flugzeugessen ist von vielen unbeliebt. Das liegt in erster Linie am Geschmack und der liegt an der Zubereitung der Gerichte. Leckere __________________ schmecken in 10 000 Meter Höhe mit ihrer bekannten Würzung anders als gewohnt, sie schmecken eintönig.",Нет,Нет
vpr_sd_945665,german,11,"Преобразуйте, если это необходимо, слово STARK так, чтобы оно грамматически соответствовало содержанию текста. Die Köche der Fluggesellschaften wissen aus Erfahrung, dass sie das Flugzeugessen deswegen viel __________________ salzen und würzen müssen.",Нет,Нет
vpr_sd_946144,german,11,"Преобразуйте, если это необходимо, слово ZUBEREITEN так, чтобы оно грамматически соответствовало содержанию текста. Asiatische Gerichte, die mit viel Soja-Soße und vielen Gewürzen __________________ werden, kommen bei den Fluggästen am besten an.",Нет,Нет
vpr_sd_946119,german,11,"Преобразуйте, если это необходимо, слово SEHEN так, чтобы оно грамматически соответствовало содержанию текста. Urlaub ohne Eltern “Ich kann es kaum erwarten, wieder im Camp zu sein”, sagt Joel. “Dort kann ich Kanu fahren und mit meinen Freunden Abenteuer erleben.” Wenn der Zehnjährige dagegen aus seinem Zimmerfenster schaut, __________________ er nichts als Straße und mehrstöckige Wohnhäuser.",Нет,Нет
vpr_sd_946086,german,11,"Преобразуйте, если это необходимо, слово STADT так, чтобы оно грамматически соответствовало содержанию текста. Joel wohnt mit seinen Eltern in einer Wohnung in New York. Wie viele Kinder in amerikanischen __________________ hat er keinen Garten,",Нет,Нет
vpr_sd_946053,german,11,"Преобразуйте, если это необходимо, слово DÜRFEN так, чтобы оно грамматически соответствовало содержанию текста. und in den großen Central Park __________________ Joel noch nicht allein gehen. Während des Schuljahres stört es ihn nicht, hier zu leben.",Нет,Нет
vpr_sd_945894,german,11,"Herr Messner macht seine Extremtouren, um … 1) Erfahrungen zu sammeln. 2) sich jung zu fühlen. 3) einen neuen Rekord aufzustellen.",Да,Нет
vpr_sd_945862,german,11,"Als Herr Messner jeden von 14 Achttausendern dieser Erde bestieg, war es ihm wichtig, … 1) eine Wette zu gewinnen. 2) mehr über sein Team zu erfahren. 3) seine Möglichkeiten zu prüfen.",Да,Нет
vpr_sd_945829,german,11,Was denkt Herr Messner über Bergsteiger? – Er findet sie … 1) unvernünftig. 2) erfahren. 3) tapfer.,Да,Нет
vpr_sd_945796,german,11,"Was hält Herr Messner davon, dass viele Spitzenbergsteiger am Berg gestorben sind? 1) Er hält das riskante Benehmen der Bergsteiger für richtig. 2) Er erklärt das damit, dass Bergsteiger riskante Sachen machen. 3) Er meint, dass diese Angaben falsch sind.",Да,Нет
vpr_sd_945771,german,11,"Wenn Herr Messner auf den Mount Everest steigt, … 1) trinkt er mit Freunden Tee. 2) fühlt er sich durch die Freiheit verrückt. 3) übernimmt er die ganze Verantwortung.",Да,Нет
vpr_sd_945243,german,11,"Установите соответствие между текстами и рубриками, выбрав рубрику из выпадающего списка. Используйте каждую рубрику только один раз. В задании одна рубрика лишняя. Выпадающий список : 1. Ihre Lebenstage sind gezählt 2. Faulheit wird hoch bezahlt 3. Nichtstun als Lieblingsbeschäftigung 4. Eishockey wird immer beliebter 5. Deutscher Astronaut fliegt ins All 6. Eine ungewöhnliche Strafe für den Spor",Нет,Нет
