ID,Предмет,Класс,Задание,Картинки,Файл
vpr_sd_945317,russian,5,"Поставьте знак ударения в следующих словах: Досуг, красивее, квартал, средство.",Нет,vpr_russian_5.json
vpr_sd_945771,russian,5,"Над каждым словом напишите, какой частью речи оно является. Запишите, какие из известных Вам частей речи отсутствуют в предложении. Бабушка Егора жила в доме на краю посёлка.",Нет,vpr_russian_5.json
vpr_sd_945908,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) По словам Дениски всё стихотворение он выучил наизусть 2) Дениска робко сказал что не понял вопрос Раисы Ивановны 3) Раиса Ивановна громко произнесла Дениска прочтёт стихи русского поэта Некрасова 4) Что ты так сбивчиво декламируешь стихотворение Дениска,Нет,vpr_russian_5.json
vpr_sd_945897,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Свежий снег лежит у самой кромки воды. 2) Вскоре я бросил писать стихи и стал сочинять роман. 3) Ворона сидела на ветке и смотрела с высоты на прохожих. 4) Сколько же Антипыч тебе лет стукнуло?",Нет,vpr_russian_5.json
vpr_sd_946095,russian,5,"Выпишите предложение, в котором необходимо поставить запятую. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Снег закрывал все предметы и белой пеленой одевал землю. 2) Прилетели птицы и наполнили своим пением лес. 3) Гроза отходила куда-то на восток и оттуда доносился рокот грома. 4) Филька разломил буханку хлеба и подал её лошади.",Нет,vpr_russian_5.json
vpr_sd_945368,russian,5,"Текст 2 (1)Способность птиц летать всегда привлекала человека. (2)Птицы машут крыльями и летят: одни тише, другие быстрей. (3)Есть птицы, которые могут летать, не двигая крыльями, − они паря́т. (4)Орлы и грифы на восходящих потоках воздуха способны подняться под облака, не взмахнув ни разу крылом. (5)Альбатросы, буревестники и чайки часами паря́т над океаном. (6)У парящих птиц большие крылья — либо очень длинные, либо очень широкие. (7)У птиц, живущих в лесу — глухарей, синиц, дятлов, — крылья ш",Нет,vpr_russian_5.json
vpr_sd_945369,russian,5,"Текст 2 (1)Способность птиц летать всегда привлекала человека. (2)Птицы машут крыльями и летят: одни тише, другие быстрей. (3)Есть птицы, которые могут летать, не двигая крыльями, − они паря́т. (4)Орлы и грифы на восходящих потоках воздуха способны подняться под облака, не взмахнув ни разу крылом. (5)Альбатросы, буревестники и чайки часами паря́т над океаном. (6)У парящих птиц большие крылья — либо очень длинные, либо очень широкие. (7)У птиц, живущих в лесу — глухарей, синиц, дятлов, — крылья ш",Нет,vpr_russian_5.json
vpr_sd_945370,russian,5,"Текст 2 (1)Способность птиц летать всегда привлекала человека. (2)Птицы машут крыльями и летят: одни тише, другие быстрей. (3)Есть птицы, которые могут летать, не двигая крыльями, − они паря́т. (4)Орлы и грифы на восходящих потоках воздуха способны подняться под облака, не взмахнув ни разу крылом. (5)Альбатросы, буревестники и чайки часами паря́т над океаном. (6)У парящих птиц большие крылья — либо очень длинные, либо очень широкие. (7)У птиц, живущих в лесу — глухарей, синиц, дятлов, — крылья ш",Нет,vpr_russian_5.json
vpr_sd_945374,russian,5,"Текст 2 (1)Способность птиц летать всегда привлекала человека. (2)Птицы машут крыльями и летят: одни тише, другие быстрей. (3)Есть птицы, которые могут летать, не двигая крыльями, − они паря́т. (4)Орлы и грифы на восходящих потоках воздуха способны подняться под облака, не взмахнув ни разу крылом. (5)Альбатросы, буревестники и чайки часами паря́т над океаном. (6)У парящих птиц большие крылья — либо очень длинные, либо очень широкие. (7)У птиц, живущих в лесу — глухарей, синиц, дятлов, — крылья ш",Нет,vpr_russian_5.json
vpr_sd_945375,russian,5,"Текст 2 (1)Способность птиц летать всегда привлекала человека. (2)Птицы машут крыльями и летят: одни тише, другие быстрей. (3)Есть птицы, которые могут летать, не двигая крыльями, − они паря́т. (4)Орлы и грифы на восходящих потоках воздуха способны подняться под облака, не взмахнув ни разу крылом. (5)Альбатросы, буревестники и чайки часами паря́т над океаном. (6)У парящих птиц большие крылья — либо очень длинные, либо очень широкие. (7)У птиц, живущих в лесу — глухарей, синиц, дятлов, — крылья ш",Нет,vpr_russian_5.json
vpr_sd_946101,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Всем хорошим во мне я обязан книгам говорил М. Горький 2) Он говорил о своей любви к книгам 3) Она подумала и рассказала нам необычайную историю 4) Она просила рассказать ей эту историю,Нет,vpr_russian_5.json
vpr_sd_946016,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Подружки любят исполнять народные танцы. 2) Спляши-ка ты нам лучше какой-нибудь народный танец! 3) Пусть девочки разучат цыганочку или лезгинку. 4) Давайте девочки разучим цыганский танец!",Нет,vpr_russian_5.json
vpr_sd_945840,russian,5,"Текст 1 Птиц.. улетят и цв..ты (1) з..вянут. Зверьки спряч..т..ся (в)норы. Жуки бабоч..ки змеи укроют..ся (подо)мхом, в з..мле‚ под валежником. Осенни.. встречи (с)ними это встречи перед ра..ст..ванием. Но ждут нас и новые св..дания. Прил..тят (в)лес зимние птиц..: сн..гири свиристели. Встрет..ш.. рябеньк..ю кедровку или даже полярную (3) сову. (Не)узнать стало старых зн..комых. Рыж..е белки стали серыми серые зайц.. стали белыми. У лосей рога выр..сли белые куропатки нак..нец-то и взаправду ста",Нет,vpr_russian_5.json
vpr_sd_945841,russian,5,"Текст 1 Птиц.. улетят и цв..ты (1) з..вянут. Зверьки спряч..т..ся (в)норы. Жуки бабоч..ки змеи укроют..ся (подо)мхом, в з..мле‚ под валежником. Осенни.. встречи (с)ними это встречи перед ра..ст..ванием. Но ждут нас и новые св..дания. Прил..тят (в)лес зимние птиц..: сн..гири свиристели. Встрет..ш.. рябеньк..ю кедровку или даже полярную (3) сову. (Не)узнать стало старых зн..комых. Рыж..е белки стали серыми серые зайц.. стали белыми. У лосей рога выр..сли белые куропатки нак..нец-то и взаправду ста",Нет,vpr_russian_5.json
vpr_sd_945830,russian,5,"Поставьте знак ударения в следующих словах: звонишь, сантиметр, начался, выздоровеешь",Нет,vpr_russian_5.json
vpr_sd_946050,russian,5,"Над каждым словом напишите, какой частью речи оно является. Запишите, какие из известных Вам частей речи отсутствуют в предложении. В саду ветви яблонь гнулись до земли под тяжестью плодов.",Нет,vpr_russian_5.json
vpr_sd_945668,russian,5,"Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) По словам архитектора дом был построен в середине прошлого века 2) Это вам сказал по-взрослому Мошкин и протянул ей букет 3) Где же я тебе Настенька свежей клубники достану 4) После некоторых размышлений Мошкин рассказал нам, как он собирается получить зачёт по английскому",Нет,vpr_russian_5.json
vpr_sd_945705,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Надо закладывать в печь газеты и тонкие лучины. 2) Неужели ты хочешь накормить тремя картошинами двух голодных пацанов? 3) Чай завариваем с брусникой и варенье в него кладём. 4) Направим Олесенька нашу беседу в полезное русло.",Нет,vpr_russian_5.json
vpr_sd_945754,russian,5,"Выпишите предложение, в котором необходимо поставить запятую. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Мы разожгли костёр и высушили промокшие ботинки. 2) В сизом воздухе стояли облака и отражали свет заходящего солнца. 3) Загремел сердито гром и замер где-то вдали. 4) Прошло жаркое лето и наступила осень.",Нет,vpr_russian_5.json
vpr_sd_945893,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Под навесами рыбного рынка лежали вываленные напоказ живые богатства Чёрного моря. (2)Хотя Гаврик ежедневно видел рыбу, но, проходя по рынку, каждый раз он неизменно восхищался её хитростью. (3)Как же умеет природа позаботиться о себе! (4)Она постаралась сделать рыб как можно более незаметными для человеческого глаза. (5)Например, рыба скумбрия, царица Чёрного моря. (6)Её тугое тело окрашено нежнейшими тонами, от светло-голубого до тёмно-си",Нет,vpr_russian_5.json
vpr_sd_945894,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Под навесами рыбного рынка лежали вываленные напоказ живые богатства Чёрного моря. (2)Хотя Гаврик ежедневно видел рыбу, но, проходя по рынку, каждый раз он неизменно восхищался её хитростью. (3)Как же умеет природа позаботиться о себе! (4)Она постаралась сделать рыб как можно более незаметными для человеческого глаза. (5)Например, рыба скумбрия, царица Чёрного моря. (6)Её тугое тело окрашено нежнейшими тонами, от светло-голубого до тёмно-си",Нет,vpr_russian_5.json
vpr_sd_945895,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Под навесами рыбного рынка лежали вываленные напоказ живые богатства Чёрного моря. (2)Хотя Гаврик ежедневно видел рыбу, но, проходя по рынку, каждый раз он неизменно восхищался её хитростью. (3)Как же умеет природа позаботиться о себе! (4)Она постаралась сделать рыб как можно более незаметными для человеческого глаза. (5)Например, рыба скумбрия, царица Чёрного моря. (6)Её тугое тело окрашено нежнейшими тонами, от светло-голубого до тёмно-си",Нет,vpr_russian_5.json
vpr_sd_945887,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Под навесами рыбного рынка лежали вываленные напоказ живые богатства Чёрного моря. (2)Хотя Гаврик ежедневно видел рыбу, но, проходя по рынку, каждый раз он неизменно восхищался её хитростью. (3)Как же умеет природа позаботиться о себе! (4)Она постаралась сделать рыб как можно более незаметными для человеческого глаза. (5)Например, рыба скумбрия, царица Чёрного моря. (6)Её тугое тело окрашено нежнейшими тонами, от светло-голубого до тёмно-си",Нет,vpr_russian_5.json
vpr_sd_945880,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Под навесами рыбного рынка лежали вываленные напоказ живые богатства Чёрного моря. (2)Хотя Гаврик ежедневно видел рыбу, но, проходя по рынку, каждый раз он неизменно восхищался её хитростью. (3)Как же умеет природа позаботиться о себе! (4)Она постаралась сделать рыб как можно более незаметными для человеческого глаза. (5)Например, рыба скумбрия, царица Чёрного моря. (6)Её тугое тело окрашено нежнейшими тонами, от светло-голубого до тёмно-си",Нет,vpr_russian_5.json
vpr_sd_945704,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Как сказал нам водитель автобуса дорогу через плотину перекрыли из-за ремонта 2) Маленькая Анютка заявила что гулять пойдёт только с бабушкой 3) Учительница спросила Ваня сегодня в школе был 4) Захар расскажи-ка свою историю ещё раз,Нет,vpr_russian_5.json
vpr_sd_945861,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Ребята рассказали нам во всех подробностях о произошедшем. 2) Я остановился в недоумении и быстро оглянулся. 3) Ступай Иван на почту за письмом! 4) Какой-то зверок слабо и жалобно пискнул между камней.",Нет,vpr_russian_5.json
vpr_sd_946017,russian,5,"Выпишите предложение, в котором необходимо поставить запятую. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Дождинки сольются в крупные капли и скатятся с кустов на землю. 2) Бабочка запорхает над лугом и понесёт свою ношу муравей. 3) После летнего дождика луга и леса покрываются сочной зеленью. 4) Ласточки носятся над рекой и охотятся за мошками.",Нет,vpr_russian_5.json
vpr_sd_945320,russian,5,"Текст 2 (1)Много ребят увлекается рыбалкой, а вот поймать крупную рыбу удаётся только тем, кто внимательно наблюдает за жизнью водоёма, кто знает повадки рыб. (2)В верхних слоях прозрачной воды можно часто видеть небольших рыбок. (3)Дружными стайками плавают они у берега. (4)Если рыболов ведёт себя спокойно, рыбки иногда подплывают к его поплавку и любопытства ради толкают его головой. (5)Но вот рыболов забудется и чихнёт или кашлянет. (6)Серебряные брызги рассыплются в разные стороны, и стайки ",Нет,vpr_russian_5.json
vpr_sd_945846,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Валя не пришла в класс, и подруги послали к ней Мусю. —(2)Может, она больна, может, ей нужно помочь? (3)Муся застала Валю в постели, Валя лежала с завязанной щекой. —(4)Ох‚ Валечка, у тебя, наверно, флюс! — сказала Муся, присаживаясь на стул. —(5)Ах‚ какой флюс был у меня летом, и мама была на работе... —(6)Моя мама тоже на работе, — грустно сказала Валя, держась за щёку. — (7)А мне надо бы полосканье... —(8)Мне тоже давали полосканье, и мн",Нет,vpr_russian_5.json
vpr_sd_945907,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Мы не знали. как поймать этого кота. (2)Он воровал всё: рыбу, мясо, сметану и хлеб. (3)Наконец нам повезло. (4)Он на наших глазах, глядя на нас, украл со стола кусок колбасы и полез с добычей на березу. (5)Мы начали трясти берёзу. (6)Кот решился на отчаянный поступок. (7)С воем он сорвался с берёзы и залез в единственный узкий лаз под домом. (8)Выхода оттуда не было. (9)На помощь был вызван Лёнька. (10)Лёнька славился бесстрашием и ловкость",Нет,vpr_russian_5.json
vpr_sd_945779,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Среди большого поля стоит маленькая хатка. (2)Не поленились добрые люди срубить деревья в лесу и напилить из них брёвен. (3)Не поленились хатку сложить и покрыть крышей. (4)Построили её для того, чтобы в ненастье путники могли спрятаться и пересидеть в сухости и тепле дождь или снег. (5)Однажды среди летнего дня небо обложили тучи, пошёл сильный дождь. (6)Через поле в это время шли трое мальчиков. (7)Они успели вовремя спрятаться от дождя в",Нет,vpr_russian_5.json
vpr_sd_945351,russian,5,"Текст 2 (1)Случилось это весной на Таймыре. (2)Взяв ружьё, я отправился в горы. (3)До моей излюбленной скалы можно было уже рукой подать, как вдруг на чистом белом снегу я увидел свежий заячий след. (4)Вскоре я увидел и зайца. (5)Я бежал за ним как одержимый, а шустрый беляк успел уже перебраться через горный ручей и быстро удалялся в сторону большой белой поляны. (6)Когда же до неё добрался и я, то на поляне был уже не один, а целых два зайца! (7)Но они, заметив меня, отбежали и сели рядом: нос",Нет,vpr_russian_5.json
vpr_sd_945824,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Билетёр громко попросил нас предъявить билеты 2) Давай поговорим о том что подарить папе на день рождения 3) Дедушка буркнул Даша меня не убедила 4) По сообщению синоптиков дождь обойдёт столицу стороной,Нет,vpr_russian_5.json
vpr_sd_945396,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Юра с большим интересом клеит модели кораблей. 2) В кружке судомоделирования мы делаем макеты и модели кораблей. 3) Принеси мне из комнаты ножницы для резки бумаги и клей! 4) Для создания макета Юра сначала внимательно изучи чертёж.",Нет,vpr_russian_5.json
vpr_sd_945718,russian,5,"Выпишите предложение, в котором необходимо поставить запятую. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Друзья собирались в поход и составляли маршрут своего путешествия. 2) Ребята прятались за выступом стены и боялись пошевелиться. 3) С парохода было видно два поля и деревеньку на холме. 4) Шумели скворцы и летали в саду жёлтые бабочки.",Нет,vpr_russian_5.json
vpr_sd_945737,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)У Нины большая семья: мать, отец, два брата, две сестры, бабушка. (2)Нина самая маленькая: ей девять лет. (3)Бабушка самая старшая; ей восемьдесят два года. (4)Когда семья обедает, у бабушки дрожит рука. (5)Все к этому привыкли и стараются не замечать. (6)Если же кто-нибудь посмотрит на бабушкину руку и подумает: почему она дрожит? — рука её дрожит ещё сильнее. (7)Несёт ложку бабушка — ложка дрожит, капельки на стол капают. (8)Скоро день ро",Нет,vpr_russian_5.json
vpr_sd_946001,russian,5,"Текст 2 (1)Собака — верный и преданный друг человека. (2)Но иногда она может стать ещё и незаменимым помощником. (3)Так случилось с сибирскими хаски. (4)В Восточной Сибири и на Аляске, где нельзя обойтись без ездовых собак, именно они пришли на помощь человеку. (5)Сначала люди использовали для езды в упряжке собак самых разных пород. (6)Но скоро стало понятно, что не каждая собака способна выжить в суровых природных условиях и тем более спасти человека. (7)А хаски выживали. (8)В чём же было преи",Нет,vpr_russian_5.json
vpr_sd_945799,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Ребята возвращались из леса. (2)Путь домой лежал через небольшой хуторок, что расположился за несколько километров от села. (3)Уставшие дети едва дошли до хуторка. (4)Они заглянули в крайнюю хату попросить воды. (5)Из хаты вышла женщина. (6)Женщина достала из колодца воду, поставила ведро на стол посреди двора, а сама пошла в хату. (7)Дети напились воды, отдохнули на траве. (8)Когда они отошли на километр от хуторка, Марийка вспомнила: — (9",Нет,vpr_russian_5.json
vpr_sd_945922,russian,5,"Текст 2 (1)Забавные у птиц встречаются имена! (2)Например, птица поганка. (3)Поганка, да ещё и рогатая! (4)Или птичка завирушка, или юла. (5)А вот совсем милые имена: овсянка, просянка, коноплянка, малиновка и даже чечевица! (6)А разве плохое название чиж или чечётка, зеленушка, синехвостка или сизоворонка! (7)Названия-прозвища лучше всего: в них и внимание, и радость от встречи, и счастье открытия. (8)Зарянка — это та, что поёт на заре. (9)Кукушка «ку-ку» да «ку-ку», и чем дольше кукует, тем ты",Нет,vpr_russian_5.json
vpr_sd_946152,russian,5,"Прочитайте текст 2 и выполните задания 8—12. Текст 2 (1)Галя училась на биологическом факультете и летом устроилась на работу в зоопарк. (2)Она помогала опытной служительнице Анне Васильевне убирать клетки с попугаями. (3)Девушке особенно нравилась пара гиацинтовых ара — больших птиц тёмно-голубого цвета. (4)Но служительница Галю к ним не пускала — видимо, боялась за неё. (5)Когда сама Анна Васильевна заходила к ним в клетку, попугаи всячески старались схватить её огромными клювами и ущипнуть, а",Нет,vpr_russian_5.json
vpr_sd_946119,russian,5,Текст 1 B лесу всегда смотриш.. (под)ноги. Вот б..жит по тропинке ж..вой руче..к. Оглянулся я наза.. и увид..л большой муравейник. День и ночь (1) к..пит в нём работа. Ш..рокой полосой т..ропятся по делам мурав..и. (В)перёд они идут (на)ле(г/х)ке (4) . Обратно несут на себе гус..ниц мух жучков. А рядом с мурав..иной доро(ж/ш)кой с..дит птичка. Хв..тает муравьёв (3) одного за другим. Но не ест их. Лесная ра(з/c)бойница (2) крадёт у муравьёв их д..бычу. Я посп..шил на помощ.. маленьким работн..кам,Нет,vpr_russian_5.json
vpr_sd_946112,russian,5,Текст 1 B лесу всегда смотриш.. (под)ноги. Вот б..жит по тропинке ж..вой руче..к. Оглянулся я наза.. и увид..л большой муравейник. День и ночь (1) к..пит в нём работа. Ш..рокой полосой т..ропятся по делам мурав..и. (В)перёд они идут (на)ле(г/х)ке (4) . Обратно несут на себе гус..ниц мух жучков. А рядом с мурав..иной доро(ж/ш)кой с..дит птичка. Хв..тает муравьёв (3) одного за другим. Но не ест их. Лесная ра(з/c)бойница (2) крадёт у муравьёв их д..бычу. Я посп..шил на помощ.. маленьким работн..кам,Нет,vpr_russian_5.json
vpr_sd_946118,russian,5,Текст 1 Хорош.. снежные зимы в России! Непогоду см..няют ясные (1) дни. Бл..стят на со..нце глубокие сугробы скрылись (подо)льдом большие реки маленькие реч..шки. Прип..рошила (2) зима землю снежной шу(б/п)кой. Отдыхает земля наб..рает силу. Нап..лняется жизнью зимний лес (4) . Вот (про)стучал по сухому дереву дят..л. (По)с..сновому бору о(д/т)б..вает дро..ь лесной б..рабанщик. С шумом пролетит ря(б/п)чик п..днимется из снежной пыли глухарь. Весёлые (3) клесты в..нзают свои клювики в шишки выб..,Нет,vpr_russian_5.json
vpr_sd_945305,russian,5,"Поставьте знак ударения в следующих словах: Облегчить, создала, фарфор, щавель.",Нет,vpr_russian_5.json
vpr_sd_945842,russian,5,"Поставьте знак ударения в следующих словах: досуг, молодёжь, создала, цемент",Нет,vpr_russian_5.json
vpr_sd_945722,russian,5,"Поставьте знак ударения в следующих словах: алфавит, документ, магазин, (она) начала",Нет,vpr_russian_5.json
vpr_sd_945962,russian,5,"Над каждым словом напишите, какой частью речи оно является. Запишите, какие из известных Вам частей речи отсутствуют в предложении. Охотник видел в дальнем лесу медведицу и маленьких медвежат.",Нет,vpr_russian_5.json
vpr_sd_946010,russian,5,"Над каждым словом напишите, какой частью речи оно является. Запишите, какие из известных Вам частей речи отсутствуют в предложении. В январе обильный снегопад накрыл Москву белым покрывалом.",Нет,vpr_russian_5.json
vpr_sd_946029,russian,5,"Над каждым словом напишите, какой частью речи оно является. Запишите, какие из известных Вам частей речи отсутствуют в предложении. От лесного пожара овраги и опушка берёзовой рощи почернели.",Нет,vpr_russian_5.json
vpr_sd_945367,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) По словам Коли всё свободное время он готовится к лыжным гонкам 2) Коля сказал что надеется опередить соперника на финальной части дистанции 3) Под каким номером ты будешь участвовать в соревнованиях Коля 4) Коля будет участвовать в лыжных гонках объявил тренер Юрий Петрович,Нет,vpr_russian_5.json
vpr_sd_945343,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Юра ответил что книгу он купил на международной ярмарке детской литературы 2) По словам Юры это лучшая книга из серии приключенческих романов 3) Елена Ивановна объявила Юра расскажет нам о самых интересных книжных новинках 4) Книги какого автора ты предпочитаешь Юра,Нет,vpr_russian_5.json
vpr_sd_945379,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Маша не умеет кататься на лыжах озабоченно сказал папа 2) Давай я научу тебя кататься на лыжах Маша 3) По словам папы через неделю начнутся лыжные гонки 4) Папа сказал что Маша не умеет кататься на лыжах,Нет,vpr_russian_5.json
vpr_sd_945860,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Мошкин ты почему опять смеёшься на уроке 2) Любовь Ивановна поинтересовалась Старченков сегодня в школу приходил 3) Я попрошу старшеклассников чтобы они перенесли стулья в зал 4) По словам пожарных возгорание было быстро потушено,Нет,vpr_russian_5.json
vpr_sd_946156,russian,5,Выпишите предложение с прямой речью. (Знаки препинания не расставлены.) Расставьте необходимые знаки препинания. Составьте схему предложения. 1) Лена спросила что нужно купить в магазине 2) Учитель внимательно посмотрел на нас и сказал Никитин отвечает первым 3) Что тебе подарить на Новый год сестрёнка 4) По утверждению руководителя кружка Егор был отличным актёром,Нет,vpr_russian_5.json
vpr_sd_946044,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Вы тоже коллекционируете открытки с видами городов? 2) Возьми-ка всю серию открыток с видами Суздаля! 3) Оля покажи свою самую любимую открытку. 4) Подруги подарили Оле специальный альбом для коллекции.",Нет,vpr_russian_5.json
vpr_sd_946121,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Хвост у Шарика был крючком. 2) Соня положила в сумку тетради и ноты. 3) В парке росли столетние сосны и высокие лиственницы. 4) Теперь ребята откройте учебники на десятой странице.",Нет,vpr_russian_5.json
vpr_sd_945992,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Пусть Маша споёт нам старинный романс. 2) Спой нам Маша старинный романс! 3) Ты так проникновенно исполняешь романсы! 4) Давай-ка разучим с тобой новую песню.",Нет,vpr_russian_5.json
vpr_sd_945777,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Старый домик стоял на самом краю деревни. 2) Сергей Иванович и Коля быстро встали из-за стола. 3) Расскажите мне ребята всё по порядку. 4) В доме и на улице было одинаково холодно.",Нет,vpr_russian_5.json
vpr_sd_945801,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Ветер переносил через забор сухие стебли соломы. 2) Покушай-ка Петя горяченького супчика! 3) Мальчик вошёл во двор и остановился под окнами нашей квартиры. 4) Посетитель опять улыбнулся и даже снял шляпу.",Нет,vpr_russian_5.json
vpr_sd_945968,russian,5,"Выпишите предложение, в котором необходимо поставить запятую/запятые. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Друзья решили снова встретиться в Летнем саду. 2) Пусть друзья встретятся у входа в Летний сад. 3) Давайте друзья встретимся снова в Летнем саду. 4) Встречай-ка ты нас у входа в Летний сад.",Нет,vpr_russian_5.json
vpr_sd_945838,russian,5,"Выпишите предложение, в котором необходимо поставить запятую. (Знаки препинания внутри предложений не расставлены.) Напишите, на каком основании Вы сделали свой выбор. 1) Наташа помогала матери по хозяйству и купала младшего братишку 2) Тут был старинный сундучок и часы в футляре 3) Шлюпка пристала к борту и японский чиновник ступил на палубу 4) Я любил прогуляться вдоль моря и посидеть на прибрежных валунах",Нет,vpr_russian_5.json
